"Parentid","Productid","name","Permalink","ImageURL","description","productpublished","productmodified","Type","price","Category","quantity","Allow Backorders",
"492","492","Multicoloured Thread Wrap Necklace","http://www.lylaloves.co.uk/#/product/492","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/16d618d459ba344d6bbada0cccee0fa2.JPG","","0000-00-00","0000-00-00","Item","3","JEWELLERY","18","NO",
"492","492","Multicoloured Thread Wrap Necklace","http://www.lylaloves.co.uk/#/product/492","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/16d618d459ba344d6bbada0cccee0fa2.JPG","","0000-00-00","0000-00-00","Item","3","NECKLACES","18","NO",
"492","492","Multicoloured Thread Wrap Necklace","http://www.lylaloves.co.uk/#/product/492","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/16d618d459ba344d6bbada0cccee0fa2.JPG","","0000-00-00","0000-00-00","Item","3","NEW IN ","18","NO",
"492","492","Multicoloured Thread Wrap Necklace","http://www.lylaloves.co.uk/#/product/492","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/0e141da21b181a149e83651e63917f00.JPG","","0000-00-00","0000-00-00","Item","3","JEWELLERY","18","NO",
"492","492","Multicoloured Thread Wrap Necklace","http://www.lylaloves.co.uk/#/product/492","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/0e141da21b181a149e83651e63917f00.JPG","","0000-00-00","0000-00-00","Item","3","NECKLACES","18","NO",
"492","492","Multicoloured Thread Wrap Necklace","http://www.lylaloves.co.uk/#/product/492","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/0e141da21b181a149e83651e63917f00.JPG","","0000-00-00","0000-00-00","Item","3","NEW IN ","18","NO",
"492","492","Multicoloured Thread Wrap Necklace","http://www.lylaloves.co.uk/#/product/492","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/2f0fd57cfc81c1e756bf8589b2d2454e.JPG","","0000-00-00","0000-00-00","Item","3","JEWELLERY","18","NO",
"492","492","Multicoloured Thread Wrap Necklace","http://www.lylaloves.co.uk/#/product/492","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/2f0fd57cfc81c1e756bf8589b2d2454e.JPG","","0000-00-00","0000-00-00","Item","3","NECKLACES","18","NO",
"492","492","Multicoloured Thread Wrap Necklace","http://www.lylaloves.co.uk/#/product/492","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/2f0fd57cfc81c1e756bf8589b2d2454e.JPG","","0000-00-00","0000-00-00","Item","3","NEW IN ","18","NO",
"493","493","Blue Spike Necklace","http://www.lylaloves.co.uk/#/product/493","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/cb28485593d6e695c5deb96234d6c375.JPG","","0000-00-00","0000-00-00","Item","3","JEWELLERY","1","NO",
"493","493","Blue Spike Necklace","http://www.lylaloves.co.uk/#/product/493","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/cb28485593d6e695c5deb96234d6c375.JPG","","0000-00-00","0000-00-00","Item","3","NECKLACES","1","NO",
"493","493","Blue Spike Necklace","http://www.lylaloves.co.uk/#/product/493","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/cb28485593d6e695c5deb96234d6c375.JPG","","0000-00-00","0000-00-00","Item","3","NEW IN ","1","NO",
"493","493","Blue Spike Necklace","http://www.lylaloves.co.uk/#/product/493","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/050c28d9d64b355664f7ea6971902825.JPG","","0000-00-00","0000-00-00","Item","3","JEWELLERY","1","NO",
"493","493","Blue Spike Necklace","http://www.lylaloves.co.uk/#/product/493","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/050c28d9d64b355664f7ea6971902825.JPG","","0000-00-00","0000-00-00","Item","3","NECKLACES","1","NO",
"493","493","Blue Spike Necklace","http://www.lylaloves.co.uk/#/product/493","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/050c28d9d64b355664f7ea6971902825.JPG","","0000-00-00","0000-00-00","Item","3","NEW IN ","1","NO",
"493","493","Blue Spike Necklace","http://www.lylaloves.co.uk/#/product/493","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/be25f4e9bb8ab7d03c6eefcff55b7ddb.JPG","","0000-00-00","0000-00-00","Item","3","JEWELLERY","1","NO",
"493","493","Blue Spike Necklace","http://www.lylaloves.co.uk/#/product/493","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/be25f4e9bb8ab7d03c6eefcff55b7ddb.JPG","","0000-00-00","0000-00-00","Item","3","NECKLACES","1","NO",
"493","493","Blue Spike Necklace","http://www.lylaloves.co.uk/#/product/493","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/be25f4e9bb8ab7d03c6eefcff55b7ddb.JPG","","0000-00-00","0000-00-00","Item","3","NEW IN ","1","NO",
"494","494","Cream Fabric Wrap Necklace","http://www.lylaloves.co.uk/#/product/494","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/f9f472af77f2070f99a27002e8eec109.JPG","","0000-00-00","0000-00-00","Item","15","JEWELLERY","8","NO",
"494","494","Cream Fabric Wrap Necklace","http://www.lylaloves.co.uk/#/product/494","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/f9f472af77f2070f99a27002e8eec109.JPG","","0000-00-00","0000-00-00","Item","15","NECKLACES","8","NO",
"494","494","Cream Fabric Wrap Necklace","http://www.lylaloves.co.uk/#/product/494","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/f9f472af77f2070f99a27002e8eec109.JPG","","0000-00-00","0000-00-00","Item","15","NEW IN ","8","NO",
"494","494","Cream Fabric Wrap Necklace","http://www.lylaloves.co.uk/#/product/494","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/fa9178c216fae6ae81c8cb1af3dcb252.JPG","","0000-00-00","0000-00-00","Item","15","JEWELLERY","8","NO",
"494","494","Cream Fabric Wrap Necklace","http://www.lylaloves.co.uk/#/product/494","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/fa9178c216fae6ae81c8cb1af3dcb252.JPG","","0000-00-00","0000-00-00","Item","15","NECKLACES","8","NO",
"494","494","Cream Fabric Wrap Necklace","http://www.lylaloves.co.uk/#/product/494","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/fa9178c216fae6ae81c8cb1af3dcb252.JPG","","0000-00-00","0000-00-00","Item","15","NEW IN ","8","NO",
"494","494","Cream Fabric Wrap Necklace","http://www.lylaloves.co.uk/#/product/494","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/6538b4615764298584673cebcb65b79d.JPG","","0000-00-00","0000-00-00","Item","15","JEWELLERY","8","NO",
"494","494","Cream Fabric Wrap Necklace","http://www.lylaloves.co.uk/#/product/494","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/6538b4615764298584673cebcb65b79d.JPG","","0000-00-00","0000-00-00","Item","15","NECKLACES","8","NO",
"494","494","Cream Fabric Wrap Necklace","http://www.lylaloves.co.uk/#/product/494","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/6538b4615764298584673cebcb65b79d.JPG","","0000-00-00","0000-00-00","Item","15","NEW IN ","8","NO",
"495","495","Silver Spike Necklace","http://www.lylaloves.co.uk/#/product/495","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/b062a2e35dcd284e20a20944e52769e7.JPG","","0000-00-00","0000-00-00","Item","5","JEWELLERY","10","NO",
"495","495","Silver Spike Necklace","http://www.lylaloves.co.uk/#/product/495","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/b062a2e35dcd284e20a20944e52769e7.JPG","","0000-00-00","0000-00-00","Item","5","NECKLACES","10","NO",
"495","495","Silver Spike Necklace","http://www.lylaloves.co.uk/#/product/495","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/b062a2e35dcd284e20a20944e52769e7.JPG","","0000-00-00","0000-00-00","Item","5","NEW IN ","10","NO",
"495","495","Silver Spike Necklace","http://www.lylaloves.co.uk/#/product/495","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/32314acd4657f912c88fa68269a6acb4.JPG","","0000-00-00","0000-00-00","Item","5","JEWELLERY","10","NO",
"495","495","Silver Spike Necklace","http://www.lylaloves.co.uk/#/product/495","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/32314acd4657f912c88fa68269a6acb4.JPG","","0000-00-00","0000-00-00","Item","5","NECKLACES","10","NO",
"495","495","Silver Spike Necklace","http://www.lylaloves.co.uk/#/product/495","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/32314acd4657f912c88fa68269a6acb4.JPG","","0000-00-00","0000-00-00","Item","5","NEW IN ","10","NO",
"495","495","Silver Spike Necklace","http://www.lylaloves.co.uk/#/product/495","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/410926fb09c7d09a925063f39a79a7e4.JPG","","0000-00-00","0000-00-00","Item","5","JEWELLERY","10","NO",
"495","495","Silver Spike Necklace","http://www.lylaloves.co.uk/#/product/495","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/410926fb09c7d09a925063f39a79a7e4.JPG","","0000-00-00","0000-00-00","Item","5","NECKLACES","10","NO",
"495","495","Silver Spike Necklace","http://www.lylaloves.co.uk/#/product/495","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/410926fb09c7d09a925063f39a79a7e4.JPG","","0000-00-00","0000-00-00","Item","5","NEW IN ","10","NO",
"496","496","Yellow Stone Fabric Necklace","http://www.lylaloves.co.uk/#/product/496","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/0ff0dc00315e39bf2bac46846c127071.JPG","","0000-00-00","0000-00-00","Item","5","JEWELLERY","8","NO",
"496","496","Yellow Stone Fabric Necklace","http://www.lylaloves.co.uk/#/product/496","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/0ff0dc00315e39bf2bac46846c127071.JPG","","0000-00-00","0000-00-00","Item","5","NECKLACES","8","NO",
"496","496","Yellow Stone Fabric Necklace","http://www.lylaloves.co.uk/#/product/496","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/0ff0dc00315e39bf2bac46846c127071.JPG","","0000-00-00","0000-00-00","Item","5","NEW IN ","8","NO",
"496","496","Yellow Stone Fabric Necklace","http://www.lylaloves.co.uk/#/product/496","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/814a051df029e607ce3457cdb1004794.JPG","","0000-00-00","0000-00-00","Item","5","JEWELLERY","8","NO",
"496","496","Yellow Stone Fabric Necklace","http://www.lylaloves.co.uk/#/product/496","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/814a051df029e607ce3457cdb1004794.JPG","","0000-00-00","0000-00-00","Item","5","NECKLACES","8","NO",
"496","496","Yellow Stone Fabric Necklace","http://www.lylaloves.co.uk/#/product/496","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/814a051df029e607ce3457cdb1004794.JPG","","0000-00-00","0000-00-00","Item","5","NEW IN ","8","NO",
"497","497","Black & Gold Necklace","http://www.lylaloves.co.uk/#/product/497","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/4cc07dcd5e7b464a5c4c724483a2c381.JPG","","0000-00-00","0000-00-00","Item","3","JEWELLERY","14","NO",
"497","497","Black & Gold Necklace","http://www.lylaloves.co.uk/#/product/497","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/4cc07dcd5e7b464a5c4c724483a2c381.JPG","","0000-00-00","0000-00-00","Item","3","NECKLACES","14","NO",
"497","497","Black & Gold Necklace","http://www.lylaloves.co.uk/#/product/497","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/4cc07dcd5e7b464a5c4c724483a2c381.JPG","","0000-00-00","0000-00-00","Item","3","NEW IN ","14","NO",
"497","497","Black & Gold Necklace","http://www.lylaloves.co.uk/#/product/497","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/c6b737ec55fe03e14cf71bc701287ae8.JPG","","0000-00-00","0000-00-00","Item","3","JEWELLERY","14","NO",
"497","497","Black & Gold Necklace","http://www.lylaloves.co.uk/#/product/497","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/c6b737ec55fe03e14cf71bc701287ae8.JPG","","0000-00-00","0000-00-00","Item","3","NECKLACES","14","NO",
"497","497","Black & Gold Necklace","http://www.lylaloves.co.uk/#/product/497","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/c6b737ec55fe03e14cf71bc701287ae8.JPG","","0000-00-00","0000-00-00","Item","3","NEW IN ","14","NO",
"497","497","Black & Gold Necklace","http://www.lylaloves.co.uk/#/product/497","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/9f6139936f8eefa607e93d613f4ebbbd.JPG","","0000-00-00","0000-00-00","Item","3","JEWELLERY","14","NO",
"497","497","Black & Gold Necklace","http://www.lylaloves.co.uk/#/product/497","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/9f6139936f8eefa607e93d613f4ebbbd.JPG","","0000-00-00","0000-00-00","Item","3","NECKLACES","14","NO",
"497","497","Black & Gold Necklace","http://www.lylaloves.co.uk/#/product/497","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/9f6139936f8eefa607e93d613f4ebbbd.JPG","","0000-00-00","0000-00-00","Item","3","NEW IN ","14","NO",
"498","498","White Flower Statement Necklace","http://www.lylaloves.co.uk/#/product/498","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/928f6519066789609c9158ebe9969310.JPG","","0000-00-00","0000-00-00","Item","8","JEWELLERY","4","NO",
"498","498","White Flower Statement Necklace","http://www.lylaloves.co.uk/#/product/498","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/928f6519066789609c9158ebe9969310.JPG","","0000-00-00","0000-00-00","Item","8","NECKLACES","4","NO",
"498","498","White Flower Statement Necklace","http://www.lylaloves.co.uk/#/product/498","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/928f6519066789609c9158ebe9969310.JPG","","0000-00-00","0000-00-00","Item","8","NEW IN ","4","NO",
"498","498","White Flower Statement Necklace","http://www.lylaloves.co.uk/#/product/498","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/08e296009a3abced2640ff2bbc35e0c1.JPG","","0000-00-00","0000-00-00","Item","8","JEWELLERY","4","NO",
"498","498","White Flower Statement Necklace","http://www.lylaloves.co.uk/#/product/498","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/08e296009a3abced2640ff2bbc35e0c1.JPG","","0000-00-00","0000-00-00","Item","8","NECKLACES","4","NO",
"498","498","White Flower Statement Necklace","http://www.lylaloves.co.uk/#/product/498","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/08e296009a3abced2640ff2bbc35e0c1.JPG","","0000-00-00","0000-00-00","Item","8","NEW IN ","4","NO",
"499","499","Black And Crystal Twisted Necklace","http://www.lylaloves.co.uk/#/product/499","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/ae6191f6eb0f4e4863809871deb99534.JPG","","0000-00-00","0000-00-00","Item","5","JEWELLERY","4","NO",
"499","499","Black And Crystal Twisted Necklace","http://www.lylaloves.co.uk/#/product/499","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/ae6191f6eb0f4e4863809871deb99534.JPG","","0000-00-00","0000-00-00","Item","5","NECKLACES","4","NO",
"499","499","Black And Crystal Twisted Necklace","http://www.lylaloves.co.uk/#/product/499","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/ae6191f6eb0f4e4863809871deb99534.JPG","","0000-00-00","0000-00-00","Item","5","NEW IN ","4","NO",
"499","499","Black And Crystal Twisted Necklace","http://www.lylaloves.co.uk/#/product/499","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/9b0c1d669a302145973226c143811f29.JPG","","0000-00-00","0000-00-00","Item","5","JEWELLERY","4","NO",
"499","499","Black And Crystal Twisted Necklace","http://www.lylaloves.co.uk/#/product/499","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/9b0c1d669a302145973226c143811f29.JPG","","0000-00-00","0000-00-00","Item","5","NECKLACES","4","NO",
"499","499","Black And Crystal Twisted Necklace","http://www.lylaloves.co.uk/#/product/499","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/9b0c1d669a302145973226c143811f29.JPG","","0000-00-00","0000-00-00","Item","5","NEW IN ","4","NO",
"499","499","Black And Crystal Twisted Necklace","http://www.lylaloves.co.uk/#/product/499","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/5db37d6b23a6efd7a1e2f5d80482f471.JPG","","0000-00-00","0000-00-00","Item","5","JEWELLERY","4","NO",
"499","499","Black And Crystal Twisted Necklace","http://www.lylaloves.co.uk/#/product/499","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/5db37d6b23a6efd7a1e2f5d80482f471.JPG","","0000-00-00","0000-00-00","Item","5","NECKLACES","4","NO",
"499","499","Black And Crystal Twisted Necklace","http://www.lylaloves.co.uk/#/product/499","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/5db37d6b23a6efd7a1e2f5d80482f471.JPG","","0000-00-00","0000-00-00","Item","5","NEW IN ","4","NO",
"500","500","White Diamond Shaped Ring","http://www.lylaloves.co.uk/#/product/500","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/3486a36bf5dab84c7dd720cd856d2ff7.JPG","","0000-00-00","0000-00-00","Item","3","JEWELLERY","0","NO",
"500","500","White Diamond Shaped Ring","http://www.lylaloves.co.uk/#/product/500","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/3486a36bf5dab84c7dd720cd856d2ff7.JPG","","0000-00-00","0000-00-00","Item","3","RINGS","0","NO",
"500","500","White Diamond Shaped Ring","http://www.lylaloves.co.uk/#/product/500","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/3486a36bf5dab84c7dd720cd856d2ff7.JPG","","0000-00-00","0000-00-00","Item","3","NEW IN ","0","NO",
"500","500","White Diamond Shaped Ring","http://www.lylaloves.co.uk/#/product/500","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/da885846b2a6f9126bf73e42ed502dd8.JPG","","0000-00-00","0000-00-00","Item","3","JEWELLERY","0","NO",
"500","500","White Diamond Shaped Ring","http://www.lylaloves.co.uk/#/product/500","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/da885846b2a6f9126bf73e42ed502dd8.JPG","","0000-00-00","0000-00-00","Item","3","RINGS","0","NO",
"500","500","White Diamond Shaped Ring","http://www.lylaloves.co.uk/#/product/500","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/da885846b2a6f9126bf73e42ed502dd8.JPG","","0000-00-00","0000-00-00","Item","3","NEW IN ","0","NO",
"500","500","White Diamond Shaped Ring","http://www.lylaloves.co.uk/#/product/500","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/7ebcfcacf2259e1e7f3b924907d4ad43.JPG","","0000-00-00","0000-00-00","Item","3","JEWELLERY","0","NO",
"500","500","White Diamond Shaped Ring","http://www.lylaloves.co.uk/#/product/500","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/7ebcfcacf2259e1e7f3b924907d4ad43.JPG","","0000-00-00","0000-00-00","Item","3","RINGS","0","NO",
"500","500","White Diamond Shaped Ring","http://www.lylaloves.co.uk/#/product/500","http://www.lylaloves.co.uk/#/product/gs://lylaimages/images/7ebcfcacf2259e1e7f3b924907d4ad43.JPG","","0000-00-00","0000-00-00","Item","3","NEW IN ","0","NO",
